frame.number	frame.time	tcp.analysis.ack_rtt
18499	May 19, 2016 13:18:11.295630000	
18500	May 19, 2016 13:18:11.295662000	
18501	May 19, 2016 13:18:11.297762000	
18502	May 19, 2016 13:18:11.297762000	
18503	May 19, 2016 13:18:11.299022000	0.005379000
18504	May 19, 2016 13:18:11.299025000	0.005281000
18505	May 19, 2016 13:18:11.299026000	0.005190000
18506	May 19, 2016 13:18:11.299145000	
18507	May 19, 2016 13:18:11.300808000	0.005178000
18508	May 19, 2016 13:18:11.300866000	0.005204000
18509	May 19, 2016 13:18:11.306957000	0.009195000
18510	May 19, 2016 13:18:11.306962000	0.009200000
18511	May 19, 2016 13:18:11.306963000	0.007818000
18512	May 19, 2016 13:18:11.312887000	
18513	May 19, 2016 13:18:11.312913000	
18514	May 19, 2016 13:18:11.313734000	
18515	May 19, 2016 13:18:11.318139000	0.005252000
18516	May 19, 2016 13:18:11.318139000	0.005226000
18517	May 19, 2016 13:18:11.319201000	0.005467000
18518	May 19, 2016 13:18:11.330956000	
18519	May 19, 2016 13:18:11.330996000	
18520	May 19, 2016 13:18:11.332550000	
18521	May 19, 2016 13:18:11.332599000	
18522	May 19, 2016 13:18:11.332805000	
18523	May 19, 2016 13:18:11.332861000	
18524	May 19, 2016 13:18:11.332965000	
18525	May 19, 2016 13:18:11.334319000	
18526	May 19, 2016 13:18:11.336136000	0.005180000
18527	May 19, 2016 13:18:11.336142000	0.005146000
18528	May 19, 2016 13:18:11.337758000	0.005208000
18529	May 19, 2016 13:18:11.337833000	0.005234000
18530	May 19, 2016 13:18:11.338058000	0.005253000
18531	May 19, 2016 13:18:11.338866000	0.005901000
18532	May 19, 2016 13:18:11.339605000	0.005286000
18533	May 19, 2016 13:18:11.343161000	
18534	May 19, 2016 13:18:11.343228000	
18535	May 19, 2016 13:18:11.343381000	
18536	May 19, 2016 13:18:11.348381000	0.005220000
18537	May 19, 2016 13:18:11.348396000	0.005168000
18538	May 19, 2016 13:18:11.348751000	0.005370000
18539	May 19, 2016 13:18:11.366228000	
18540	May 19, 2016 13:18:11.366229000	
18541	May 19, 2016 13:18:11.369183000	
18542	May 19, 2016 13:18:11.369213000	
18543	May 19, 2016 13:18:11.369360000	
18544	May 19, 2016 13:18:11.371434000	0.005206000
18545	May 19, 2016 13:18:11.371475000	0.005246000
18546	May 19, 2016 13:18:11.375240000	0.006057000
18547	May 19, 2016 13:18:11.375325000	0.006112000
18548	May 19, 2016 13:18:11.375329000	0.005969000
18549	May 19, 2016 13:18:11.375596000	
18550	May 19, 2016 13:18:11.375596000	
18551	May 19, 2016 13:18:11.375852000	
18552	May 19, 2016 13:18:11.375852000	
18553	May 19, 2016 13:18:11.380948000	0.005352000
18554	May 19, 2016 13:18:11.381063000	0.005467000
18555	May 19, 2016 13:18:11.381120000	0.005268000
18556	May 19, 2016 13:18:11.381154000	0.005302000
18557	May 19, 2016 13:18:11.391793000	
18558	May 19, 2016 13:18:11.391794000	
18559	May 19, 2016 13:18:11.392016000	
18560	May 19, 2016 13:18:11.396958000	0.005165000
18561	May 19, 2016 13:18:11.396965000	0.005171000
18562	May 19, 2016 13:18:11.397495000	0.005479000
18563	May 19, 2016 13:18:11.417457000	
18564	May 19, 2016 13:18:11.417554000	
18565	May 19, 2016 13:18:11.417605000	
18566	May 19, 2016 13:18:11.422795000	0.005338000
18567	May 19, 2016 13:18:11.422879000	0.005325000
18568	May 19, 2016 13:18:11.422882000	0.005277000
18569	May 19, 2016 13:18:11.428390000	
18570	May 19, 2016 13:18:11.428426000	
18571	May 19, 2016 13:18:11.429399000	
18572	May 19, 2016 13:18:11.429400000	
18573	May 19, 2016 13:18:11.433579000	0.005189000
18574	May 19, 2016 13:18:11.433689000	0.005263000
18575	May 19, 2016 13:18:11.435786000	0.006387000
18576	May 19, 2016 13:18:11.436012000	
18577	May 19, 2016 13:18:11.439978000	
18578	May 19, 2016 13:18:11.439978000	
18579	May 19, 2016 13:18:11.440170000	
18580	May 19, 2016 13:18:11.453854000	
18581	May 19, 2016 13:18:11.453863000	
18582	May 19, 2016 13:18:11.454246000	
18583	May 19, 2016 13:18:11.531023000	
18584	May 19, 2016 13:18:11.531025000	
18585	May 19, 2016 13:18:11.531512000	
18586	May 19, 2016 13:18:11.536668000	
18587	May 19, 2016 13:18:11.536676000	
18588	May 19, 2016 13:18:11.536679000	
18589	May 19, 2016 13:18:11.536681000	
18590	May 19, 2016 13:18:11.537703000	
18591	May 19, 2016 13:18:11.540683000	
18592	May 19, 2016 13:18:11.542462000	
18593	May 19, 2016 13:18:11.542473000	
18594	May 19, 2016 13:18:11.543578000	
18595	May 19, 2016 13:18:11.543742000	
18596	May 19, 2016 13:18:11.543806000	
18597	May 19, 2016 13:18:11.547084000	
18598	May 19, 2016 13:18:11.549138000	
18599	May 19, 2016 13:18:11.549210000	0.005468000
18600	May 19, 2016 13:18:11.549213000	0.018188000
18601	May 19, 2016 13:18:11.556215000	
18602	May 19, 2016 13:18:11.561711000	
18603	May 19, 2016 13:18:11.569376000	
18604	May 19, 2016 13:18:11.573534000	
18605	May 19, 2016 13:18:11.573535000	
18606	May 19, 2016 13:18:11.575457000	0.019242000
18607	May 19, 2016 13:18:11.575466000	
18608	May 19, 2016 13:18:11.575788000	
18609	May 19, 2016 13:18:11.578166000	
18610	May 19, 2016 13:18:11.578327000	
18611	May 19, 2016 13:18:11.578423000	
18612	May 19, 2016 13:18:11.580304000	0.006770000
18613	May 19, 2016 13:18:11.580449000	0.006914000
18614	May 19, 2016 13:18:11.581189000	0.005723000
18615	May 19, 2016 13:18:11.581312000	0.005524000
18616	May 19, 2016 13:18:11.583841000	0.005675000
18617	May 19, 2016 13:18:11.584102000	0.005775000
18618	May 19, 2016 13:18:11.584154000	0.005731000
18619	May 19, 2016 13:18:11.587878000	
18620	May 19, 2016 13:18:11.593567000	0.005689000
18621	May 19, 2016 13:18:11.642869000	
18622	May 19, 2016 13:18:11.642870000	
18623	May 19, 2016 13:18:11.644339000	
18624	May 19, 2016 13:18:11.644340000	
18625	May 19, 2016 13:18:11.648960000	0.006091000
18626	May 19, 2016 13:18:11.649031000	0.006161000
18627	May 19, 2016 13:18:11.650904000	0.006565000
18628	May 19, 2016 13:18:11.650909000	0.006569000
18629	May 19, 2016 13:18:11.653697000	
18630	May 19, 2016 13:18:11.653707000	
18631	May 19, 2016 13:18:11.657199000	
18632	May 19, 2016 13:18:11.657216000	
18633	May 19, 2016 13:18:11.657387000	
18634	May 19, 2016 13:18:11.657517000	
18635	May 19, 2016 13:18:11.659334000	0.005637000
18636	May 19, 2016 13:18:11.659433000	0.005726000
18637	May 19, 2016 13:18:11.662981000	0.005782000
18638	May 19, 2016 13:18:11.662987000	0.005771000
18639	May 19, 2016 13:18:11.662988000	0.005601000
18640	May 19, 2016 13:18:11.662990000	0.005473000
18641	May 19, 2016 13:18:11.672727000	
18642	May 19, 2016 13:18:11.677929000	0.005202000
18643	May 19, 2016 13:18:11.687263000	
18644	May 19, 2016 13:18:11.687263000	
18645	May 19, 2016 13:18:11.688024000	
18646	May 19, 2016 13:18:11.688024000	
18647	May 19, 2016 13:18:11.693203000	0.005940000
18648	May 19, 2016 13:18:11.693319000	0.006056000
18649	May 19, 2016 13:18:11.693330000	0.005306000
18650	May 19, 2016 13:18:11.697374000	
18651	May 19, 2016 13:18:11.697547000	
18652	May 19, 2016 13:18:11.699046000	
18653	May 19, 2016 13:18:11.699054000	
18654	May 19, 2016 13:18:11.699261000	
18655	May 19, 2016 13:18:11.699337000	
18656	May 19, 2016 13:18:11.701508000	
18657	May 19, 2016 13:18:11.702750000	0.005376000
18658	May 19, 2016 13:18:11.702860000	0.005313000
18659	May 19, 2016 13:18:11.704277000	0.005231000
18660	May 19, 2016 13:18:11.704331000	0.005277000
18661	May 19, 2016 13:18:11.704484000	0.005223000
18662	May 19, 2016 13:18:11.704494000	0.005157000
18663	May 19, 2016 13:18:11.706688000	0.005180000
18664	May 19, 2016 13:18:11.722355000	
18665	May 19, 2016 13:18:11.722400000	
18666	May 19, 2016 13:18:11.722643000	
18667	May 19, 2016 13:18:11.728152000	0.005797000
18668	May 19, 2016 13:18:11.728161000	0.005761000
18669	May 19, 2016 13:18:11.728162000	0.005519000
18670	May 19, 2016 13:18:11.734531000	
18671	May 19, 2016 13:18:11.734734000	
18672	May 19, 2016 13:18:11.734809000	
18673	May 19, 2016 13:18:11.735286000	
18674	May 19, 2016 13:18:11.739094000	
18675	May 19, 2016 13:18:11.739984000	0.005453000
18676	May 19, 2016 13:18:11.740051000	0.005317000
18677	May 19, 2016 13:18:11.740103000	0.005294000
18678	May 19, 2016 13:18:11.740392000	0.005106000
18679	May 19, 2016 13:18:11.740383000	
18680	May 19, 2016 13:18:11.740826000	
18681	May 19, 2016 13:18:11.740826000	
18682	May 19, 2016 13:18:11.745175000	0.006081000
18683	May 19, 2016 13:18:11.745804000	0.005421000
18684	May 19, 2016 13:18:11.745937000	0.005111000
18685	May 19, 2016 13:18:11.746096000	0.005270000
18686	May 19, 2016 13:18:11.755953000	
18687	May 19, 2016 13:18:11.755954000	
18688	May 19, 2016 13:18:11.756125000	
18689	May 19, 2016 13:18:11.761489000	0.005535000
18690	May 19, 2016 13:18:11.761604000	0.005479000
18691	May 19, 2016 13:18:11.777892000	
18692	May 19, 2016 13:18:11.777893000	
18693	May 19, 2016 13:18:11.778203000	
18694	May 19, 2016 13:18:11.778204000	
18695	May 19, 2016 13:18:11.781358000	
18696	May 19, 2016 13:18:11.781363000	
18697	May 19, 2016 13:18:11.783195000	0.005303000
18698	May 19, 2016 13:18:11.783250000	0.005357000
18699	May 19, 2016 13:18:11.783252000	0.005049000
18700	May 19, 2016 13:18:11.783253000	0.005049000
18701	May 19, 2016 13:18:11.783541000	
18702	May 19, 2016 13:18:11.783542000	
18703	May 19, 2016 13:18:11.786262000	
18704	May 19, 2016 13:18:11.786401000	
18705	May 19, 2016 13:18:11.786679000	0.005321000
18706	May 19, 2016 13:18:11.786679000	0.005316000
18707	May 19, 2016 13:18:11.788470000	
18708	May 19, 2016 13:18:11.789526000	0.005985000
18709	May 19, 2016 13:18:11.789632000	0.006090000
18710	May 19, 2016 13:18:11.791703000	0.005441000
18711	May 19, 2016 13:18:11.791723000	0.005322000
18712	May 19, 2016 13:18:11.819672000	
18713	May 19, 2016 13:18:11.819778000	
18714	May 19, 2016 13:18:11.820078000	
18715	May 19, 2016 13:18:11.820079000	
18716	May 19, 2016 13:18:11.820337000	
18717	May 19, 2016 13:18:11.820337000	
18718	May 19, 2016 13:18:11.821428000	
18719	May 19, 2016 13:18:11.825551000	0.005879000
18720	May 19, 2016 13:18:11.825610000	
18721	May 19, 2016 13:18:11.825681000	0.005903000
18722	May 19, 2016 13:18:11.825693000	
18723	May 19, 2016 13:18:11.825723000	0.005645000
18724	May 19, 2016 13:18:11.825724000	0.005645000
18725	May 19, 2016 13:18:11.825725000	0.005388000
18726	May 19, 2016 13:18:11.825726000	0.005389000
18727	May 19, 2016 13:18:11.825732000	
18728	May 19, 2016 13:18:11.827251000	0.005823000
18729	May 19, 2016 13:18:11.831473000	0.005863000
18730	May 19, 2016 13:18:11.831534000	0.005841000
18731	May 19, 2016 13:18:11.831537000	0.005805000
18732	May 19, 2016 13:18:11.835826000	
18733	May 19, 2016 13:18:11.840984000	0.005158000
18734	May 19, 2016 13:18:11.876396000	
18735	May 19, 2016 13:18:11.877351000	
18736	May 19, 2016 13:18:11.877437000	
18737	May 19, 2016 13:18:11.877719000	
18738	May 19, 2016 13:18:11.877719000	
18739	May 19, 2016 13:18:11.877899000	
18740	May 19, 2016 13:18:11.878044000	
18741	May 19, 2016 13:18:11.878286000	
18742	May 19, 2016 13:18:11.882704000	0.006308000
18743	May 19, 2016 13:18:11.882711000	0.005360000
18744	May 19, 2016 13:18:11.882712000	0.005275000
18745	May 19, 2016 13:18:11.883337000	
18746	May 19, 2016 13:18:11.883346000	
18747	May 19, 2016 13:18:11.883660000	
18748	May 19, 2016 13:18:11.884313000	0.006594000
18749	May 19, 2016 13:18:11.884389000	0.006490000
18750	May 19, 2016 13:18:11.884405000	0.006361000
18751	May 19, 2016 13:18:11.884406000	0.006120000
18752	May 19, 2016 13:18:11.888517000	0.005180000
18753	May 19, 2016 13:18:11.888524000	0.005178000
18754	May 19, 2016 13:18:11.888719000	0.005059000
18755	May 19, 2016 13:18:11.888717000	
18756	May 19, 2016 13:18:11.894391000	0.005674000
18757	May 19, 2016 13:18:11.918995000	
18758	May 19, 2016 13:18:11.919104000	
18759	May 19, 2016 13:18:11.919106000	
18760	May 19, 2016 13:18:11.919463000	
18761	May 19, 2016 13:18:11.920952000	
18762	May 19, 2016 13:18:11.920959000	
18763	May 19, 2016 13:18:11.921651000	
18764	May 19, 2016 13:18:11.921652000	
18765	May 19, 2016 13:18:11.921844000	
18766	May 19, 2016 13:18:11.921937000	
18767	May 19, 2016 13:18:11.926350000	
18768	May 19, 2016 13:18:11.926351000	
18769	May 19, 2016 13:18:11.927269000	
18770	May 19, 2016 13:18:11.929510000	0.010515000
18771	May 19, 2016 13:18:11.929579000	0.010475000
18772	May 19, 2016 13:18:11.929592000	0.010486000
18773	May 19, 2016 13:18:11.929594000	0.010131000
18774	May 19, 2016 13:18:11.929595000	0.008643000
18775	May 19, 2016 13:18:11.929596000	0.008637000
18776	May 19, 2016 13:18:11.929598000	0.007947000
18777	May 19, 2016 13:18:11.929599000	0.007947000
18778	May 19, 2016 13:18:11.929600000	0.007756000
18779	May 19, 2016 13:18:11.929601000	0.007664000
18780	May 19, 2016 13:18:11.933863000	0.007513000
18781	May 19, 2016 13:18:11.933868000	0.007517000
18782	May 19, 2016 13:18:11.933869000	0.006600000
18783	May 19, 2016 13:18:11.952780000	
18784	May 19, 2016 13:18:11.952825000	
18785	May 19, 2016 13:18:11.953852000	
18786	May 19, 2016 13:18:11.953853000	
18787	May 19, 2016 13:18:11.953987000	
18788	May 19, 2016 13:18:11.954169000	
18789	May 19, 2016 13:18:11.956711000	
18790	May 19, 2016 13:18:11.956712000	
18791	May 19, 2016 13:18:11.956902000	
18792	May 19, 2016 13:18:11.957742000	
18793	May 19, 2016 13:18:11.957972000	0.005192000
18794	May 19, 2016 13:18:11.958054000	0.005229000
18795	May 19, 2016 13:18:11.958492000	
18796	May 19, 2016 13:18:11.958554000	
18797	May 19, 2016 13:18:11.959622000	0.005770000
18798	May 19, 2016 13:18:11.959644000	
18799	May 19, 2016 13:18:11.959795000	0.005808000
18800	May 19, 2016 13:18:11.959825000	0.005656000
18801	May 19, 2016 13:18:11.962912000	0.006201000
18802	May 19, 2016 13:18:11.962918000	0.006206000
18803	May 19, 2016 13:18:11.962919000	0.006017000
18804	May 19, 2016 13:18:11.962920000	0.005178000
18805	May 19, 2016 13:18:11.964325000	0.005833000
18806	May 19, 2016 13:18:11.964518000	0.005964000
18807	May 19, 2016 13:18:11.965094000	0.005450000
18808	May 19, 2016 13:18:11.985607000	
18809	May 19, 2016 13:18:11.985643000	
18810	May 19, 2016 13:18:11.985780000	
18811	May 19, 2016 13:18:11.985870000	
18812	May 19, 2016 13:18:11.986340000	
18813	May 19, 2016 13:18:11.986733000	
18814	May 19, 2016 13:18:11.986733000	
18815	May 19, 2016 13:18:11.986879000	
18816	May 19, 2016 13:18:11.987638000	
18817	May 19, 2016 13:18:11.987639000	
18818	May 19, 2016 13:18:11.988541000	
18819	May 19, 2016 13:18:11.988541000	
18820	May 19, 2016 13:18:11.989550000	
18821	May 19, 2016 13:18:11.991497000	0.005890000
18822	May 19, 2016 13:18:11.991569000	0.005926000
18823	May 19, 2016 13:18:11.991587000	0.005807000
18824	May 19, 2016 13:18:11.991588000	0.005718000
18825	May 19, 2016 13:18:11.991698000	0.005358000
18826	May 19, 2016 13:18:11.993264000	0.006531000
18827	May 19, 2016 13:18:11.993310000	0.006431000
18828	May 19, 2016 13:18:11.993311000	0.005673000
18829	May 19, 2016 13:18:11.993312000	0.005673000
18830	May 19, 2016 13:18:11.994895000	0.006354000
18831	May 19, 2016 13:18:11.994982000	0.006441000
18832	May 19, 2016 13:18:11.995006000	0.005456000
18833	May 19, 2016 13:18:12.029886000	
18834	May 19, 2016 13:18:12.029887000	
18835	May 19, 2016 13:18:12.030071000	
18836	May 19, 2016 13:18:12.030141000	
18837	May 19, 2016 13:18:12.030311000	
18838	May 19, 2016 13:18:12.030421000	
18839	May 19, 2016 13:18:12.030555000	
18840	May 19, 2016 13:18:12.031824000	
18841	May 19, 2016 13:18:12.031897000	
18842	May 19, 2016 13:18:12.031953000	
18843	May 19, 2016 13:18:12.032124000	
18844	May 19, 2016 13:18:12.034225000	
18845	May 19, 2016 13:18:12.034255000	
18846	May 19, 2016 13:18:12.035021000	
18847	May 19, 2016 13:18:12.035086000	
18848	May 19, 2016 13:18:12.035196000	
18849	May 19, 2016 13:18:12.035234000	
18850	May 19, 2016 13:18:12.035722000	
18851	May 19, 2016 13:18:12.035723000	
18852	May 19, 2016 13:18:12.035723000	
18853	May 19, 2016 13:18:12.037009000	
18854	May 19, 2016 13:18:12.037036000	
18855	May 19, 2016 13:18:12.039616000	
18856	May 19, 2016 13:18:12.040134000	
18857	May 19, 2016 13:18:12.062983000	
18858	May 19, 2016 13:18:12.062985000	
18859	May 19, 2016 13:18:12.068865000	
18860	May 19, 2016 13:18:12.068973000	
18861	May 19, 2016 13:18:12.069004000	
18862	May 19, 2016 13:18:12.069155000	
18863	May 19, 2016 13:18:12.069153000	
18864	May 19, 2016 13:18:12.069221000	
18865	May 19, 2016 13:18:12.072461000	
18866	May 19, 2016 13:18:12.072539000	
18867	May 19, 2016 13:18:12.074331000	0.011346000
18868	May 19, 2016 13:18:12.074331000	0.005358000
18869	May 19, 2016 13:18:12.074331000	0.005327000
18870	May 19, 2016 13:18:12.074331000	0.005178000
18871	May 19, 2016 13:18:12.077723000	0.005262000
18872	May 19, 2016 13:18:12.077754000	0.005215000
18873	May 19, 2016 13:18:12.089225000	
18874	May 19, 2016 13:18:12.095011000	0.005786000
18875	May 19, 2016 13:18:12.118374000	
18876	May 19, 2016 13:18:12.118416000	
18877	May 19, 2016 13:18:12.118609000	
18878	May 19, 2016 13:18:12.118621000	
18879	May 19, 2016 13:18:12.118799000	
18880	May 19, 2016 13:18:12.123853000	
18881	May 19, 2016 13:18:12.123908000	
18882	May 19, 2016 13:18:12.125628000	0.007254000
18883	May 19, 2016 13:18:12.125721000	0.007305000
18884	May 19, 2016 13:18:12.125752000	0.007143000
18885	May 19, 2016 13:18:12.125753000	0.007132000
18886	May 19, 2016 13:18:12.125754000	0.006955000
18887	May 19, 2016 13:18:12.127230000	
18888	May 19, 2016 13:18:12.127390000	
18889	May 19, 2016 13:18:12.129035000	0.005182000
18890	May 19, 2016 13:18:12.129101000	0.005193000
18891	May 19, 2016 13:18:12.132932000	0.005702000
18892	May 19, 2016 13:18:12.133121000	0.005731000
18893	May 19, 2016 13:18:12.149390000	
18894	May 19, 2016 13:18:12.149417000	
18895	May 19, 2016 13:18:12.150088000	
18896	May 19, 2016 13:18:12.155374000	
18897	May 19, 2016 13:18:12.155374000	
18898	May 19, 2016 13:18:12.155374000	
18899	May 19, 2016 13:18:12.155956000	
18900	May 19, 2016 13:18:12.155956000	
18901	May 19, 2016 13:18:12.156096000	
18902	May 19, 2016 13:18:12.156473000	
18903	May 19, 2016 13:18:12.160876000	
18904	May 19, 2016 13:18:12.160948000	
18905	May 19, 2016 13:18:12.161647000	
18906	May 19, 2016 13:18:12.161729000	
18907	May 19, 2016 13:18:12.161760000	
18908	May 19, 2016 13:18:12.161761000	
18909	May 19, 2016 13:18:12.166771000	
18910	May 19, 2016 13:18:12.166880000	
18911	May 19, 2016 13:18:12.271551000	
18912	May 19, 2016 13:18:12.271658000	
18913	May 19, 2016 13:18:12.271697000	
18914	May 19, 2016 13:18:12.276898000	
18915	May 19, 2016 13:18:12.276987000	
18916	May 19, 2016 13:18:12.277029000	0.120556000
18917	May 19, 2016 13:18:12.291608000	
18918	May 19, 2016 13:18:12.291685000	
18919	May 19, 2016 13:18:12.291748000	
18920	May 19, 2016 13:18:12.297346000	
18921	May 19, 2016 13:18:12.297560000	
18922	May 19, 2016 13:18:12.297658000	
18923	May 19, 2016 13:18:12.319448000	
18924	May 19, 2016 13:18:12.319449000	
18925	May 19, 2016 13:18:12.319603000	
18926	May 19, 2016 13:18:12.319774000	
18927	May 19, 2016 13:18:12.329642000	0.037894000
18928	May 19, 2016 13:18:12.329651000	0.010202000
18929	May 19, 2016 13:18:12.329654000	0.010051000
18930	May 19, 2016 13:18:12.329656000	0.009882000
18931	May 19, 2016 13:18:12.342905000	
18932	May 19, 2016 13:18:12.342905000	
18933	May 19, 2016 13:18:12.343541000	
18934	May 19, 2016 13:18:12.348659000	0.005754000
18935	May 19, 2016 13:18:12.348771000	0.005866000
18936	May 19, 2016 13:18:12.348815000	0.005274000
18937	May 19, 2016 13:18:12.361197000	
18938	May 19, 2016 13:18:12.361339000	
18939	May 19, 2016 13:18:12.361340000	
18940	May 19, 2016 13:18:12.366003000	
18941	May 19, 2016 13:18:12.366183000	
18942	May 19, 2016 13:18:12.366777000	0.005580000
18943	May 19, 2016 13:18:12.366826000	0.005487000
18944	May 19, 2016 13:18:12.366828000	0.005488000
18945	May 19, 2016 13:18:12.371451000	0.005448000
18946	May 19, 2016 13:18:12.371523000	0.005340000
18947	May 19, 2016 13:18:12.385421000	
18948	May 19, 2016 13:18:12.385539000	
18949	May 19, 2016 13:18:12.385540000	
18950	May 19, 2016 13:18:12.390744000	
18951	May 19, 2016 13:18:12.390808000	
18952	May 19, 2016 13:18:12.390810000	
18953	May 19, 2016 13:18:12.434259000	
18954	May 19, 2016 13:18:12.434260000	
18955	May 19, 2016 13:18:12.435183000	
18956	May 19, 2016 13:18:12.437052000	
18957	May 19, 2016 13:18:12.437102000	
18958	May 19, 2016 13:18:12.439386000	
18959	May 19, 2016 13:18:12.439518000	
18960	May 19, 2016 13:18:12.440604000	
18961	May 19, 2016 13:18:12.451955000	
18962	May 19, 2016 13:18:12.451962000	
18963	May 19, 2016 13:18:12.505992000	
18964	May 19, 2016 13:18:12.506060000	
18965	May 19, 2016 13:18:12.506159000	
18966	May 19, 2016 13:18:12.512712000	
18967	May 19, 2016 13:18:12.512723000	
18968	May 19, 2016 13:18:12.512728000	0.006668000
18969	May 19, 2016 13:18:12.539291000	
18970	May 19, 2016 13:18:12.539292000	
18971	May 19, 2016 13:18:12.542823000	
18972	May 19, 2016 13:18:12.544925000	0.005634000
18973	May 19, 2016 13:18:12.544898000	
18974	May 19, 2016 13:18:12.545037000	0.005745000
18975	May 19, 2016 13:18:12.545034000	
18976	May 19, 2016 13:18:12.545087000	
18977	May 19, 2016 13:18:12.548738000	0.005915000
18978	May 19, 2016 13:18:12.551152000	0.006254000
18979	May 19, 2016 13:18:12.551421000	0.006387000
18980	May 19, 2016 13:18:12.551490000	0.006403000
18981	May 19, 2016 13:18:12.575851000	
18982	May 19, 2016 13:18:12.575852000	
18983	May 19, 2016 13:18:12.576490000	
18984	May 19, 2016 13:18:12.577374000	
18985	May 19, 2016 13:18:12.581592000	0.005741000
18986	May 19, 2016 13:18:12.581602000	
18987	May 19, 2016 13:18:12.581688000	0.005836000
18988	May 19, 2016 13:18:12.581692000	
18989	May 19, 2016 13:18:12.581718000	0.005228000
18990	May 19, 2016 13:18:12.581996000	
18991	May 19, 2016 13:18:12.582022000	
18992	May 19, 2016 13:18:12.582453000	0.005079000
18993	May 19, 2016 13:18:12.587626000	0.006024000
18994	May 19, 2016 13:18:12.587776000	0.006084000
18995	May 19, 2016 13:18:12.588190000	0.006194000
18996	May 19, 2016 13:18:12.588194000	0.006172000
18997	May 19, 2016 13:18:12.614394000	
18998	May 19, 2016 13:18:12.614450000	
18999	May 19, 2016 13:18:12.614606000	
19000	May 19, 2016 13:18:12.617654000	
19001	May 19, 2016 13:18:12.617655000	
19002	May 19, 2016 13:18:12.617798000	
19003	May 19, 2016 13:18:12.620490000	0.006096000
19004	May 19, 2016 13:18:12.620561000	
19005	May 19, 2016 13:18:12.620772000	0.006322000
19006	May 19, 2016 13:18:12.620945000	0.006339000
19007	May 19, 2016 13:18:12.626285000	
19008	May 19, 2016 13:18:12.626337000	
19009	May 19, 2016 13:18:12.626340000	
19010	May 19, 2016 13:18:12.632111000	
19011	May 19, 2016 13:18:12.651876000	
19012	May 19, 2016 13:18:12.651947000	
19013	May 19, 2016 13:18:12.652672000	
19014	May 19, 2016 13:18:12.652741000	
19015	May 19, 2016 13:18:12.652983000	
19016	May 19, 2016 13:18:12.653999000	
19017	May 19, 2016 13:18:12.657765000	
19018	May 19, 2016 13:18:12.657901000	
19019	May 19, 2016 13:18:12.657967000	
19020	May 19, 2016 13:18:12.657968000	
19021	May 19, 2016 13:18:12.658015000	
19022	May 19, 2016 13:18:12.658479000	
19023	May 19, 2016 13:18:12.659751000	0.006768000
19024	May 19, 2016 13:18:12.663285000	0.005270000
19025	May 19, 2016 13:18:12.688388000	
19026	May 19, 2016 13:18:12.688500000	
19027	May 19, 2016 13:18:12.688576000	
19028	May 19, 2016 13:18:12.690356000	
19029	May 19, 2016 13:18:12.690357000	
19030	May 19, 2016 13:18:12.694088000	0.005700000
19031	May 19, 2016 13:18:12.694143000	0.005643000
19032	May 19, 2016 13:18:12.694145000	0.005569000
19033	May 19, 2016 13:18:12.695733000	0.005377000
19034	May 19, 2016 13:18:12.695782000	0.005425000
19035	May 19, 2016 13:18:12.715391000	
19036	May 19, 2016 13:18:12.715460000	
19037	May 19, 2016 13:18:12.715589000	
19038	May 19, 2016 13:18:12.718605000	
19039	May 19, 2016 13:18:12.718606000	
19040	May 19, 2016 13:18:12.720599000	
19041	May 19, 2016 13:18:12.720710000	
19042	May 19, 2016 13:18:12.720764000	
19043	May 19, 2016 13:18:12.725439000	
19044	May 19, 2016 13:18:12.725444000	
19045	May 19, 2016 13:18:12.749973000	
19046	May 19, 2016 13:18:12.749974000	
19047	May 19, 2016 13:18:12.750161000	
19048	May 19, 2016 13:18:12.754897000	
19049	May 19, 2016 13:18:12.754997000	
19050	May 19, 2016 13:18:12.755177000	
19051	May 19, 2016 13:18:12.755214000	0.005240000
19052	May 19, 2016 13:18:12.760218000	0.005321000
19053	May 19, 2016 13:18:12.786896000	
19054	May 19, 2016 13:18:12.786946000	
19055	May 19, 2016 13:18:12.787086000	
19056	May 19, 2016 13:18:12.790430000	
19057	May 19, 2016 13:18:12.790471000	
19058	May 19, 2016 13:18:12.792279000	0.005383000
19059	May 19, 2016 13:18:12.792318000	0.005372000
19060	May 19, 2016 13:18:12.792334000	0.005248000
19061	May 19, 2016 13:18:12.795692000	0.005262000
19062	May 19, 2016 13:18:12.795699000	0.005228000
19063	May 19, 2016 13:18:12.820144000	
19064	May 19, 2016 13:18:12.820144000	
19065	May 19, 2016 13:18:12.820740000	
19066	May 19, 2016 13:18:12.824302000	
19067	May 19, 2016 13:18:12.824303000	
19068	May 19, 2016 13:18:12.828415000	0.008271000
19069	May 19, 2016 13:18:12.828496000	0.008352000
19070	May 19, 2016 13:18:12.828498000	0.007758000
19071	May 19, 2016 13:18:12.828397000	
19072	May 19, 2016 13:18:12.837390000	0.013088000
19073	May 19, 2016 13:18:12.837508000	0.013205000
19074	May 19, 2016 13:18:12.837689000	0.009292000
19075	May 19, 2016 13:18:12.860065000	
19076	May 19, 2016 13:18:12.860171000	
19077	May 19, 2016 13:18:12.865883000	0.005818000
19078	May 19, 2016 13:18:12.866012000	0.005841000
19079	May 19, 2016 13:18:12.869288000	
19080	May 19, 2016 13:18:12.871516000	
19081	May 19, 2016 13:18:12.871517000	
19082	May 19, 2016 13:18:12.871877000	
